date,sender_id,receiver_id,amount,is_suspicious
2025-03-05,23c681ed,e9e12450,5348.14,0
2025-05-01,ca146ffa,a4ff4e19,4673.46,0
2025-05-12,064f946b,745fca8f,1384.29,0
2026-01-28,03f41f7e,34076340,3684.23,0
2025-04-30,b450e1bc,4b198f79,1312.59,0
2025-07-30,af88f967,85e7b9dd,2910.19,0
2025-04-01,055c1a91,ed1d2e4f,578.09,0
2025-11-01,555428a4,86c6817b,582.57,0
2025-09-30,bb3235db,e8e15988,2462.55,0
2025-07-08,eaa96e01,0b18c8cc,1722.55,0
2025-08-31,bb3235db,ac838dfb,3316.9,0
2025-05-28,7af6e017,ca146ffa,2605.11,0
2026-01-22,93cfd370,de9653ea,3072.33,0
2025-10-23,a0c1b691,8e2586b5,5478.61,0
2025-12-27,d222aedd,03f41f7e,1875.69,0
2025-11-16,555428a4,473e05b1,2393.61,0
2025-02-22,b286cbc9,473e05b1,12772.14,0
2025-05-06,41e887d1,f79d4c30,2990.17,0
2025-06-26,3202cdc9,ab6c3582,2491.87,0
2025-11-24,df445c21,2ad6e70c,3237.36,0
2025-03-16,6847e7c8,6ef8f218,2536.74,0
2025-02-24,23c681ed,72a4371d,1466.2,0
2025-06-27,d705436f,180a3e26,1098.8,0
2025-10-17,440639f9,97ef592d,1389.32,0
2025-04-15,de9653ea,34076340,7136.08,0
2025-05-02,0663ce3c,269b3165,1587.78,0
2025-12-16,1feed349,a311b562,2553.13,0
2025-08-13,6847e7c8,03335e10,6007.33,0
2025-07-09,1a104da9,f06e4380,2256.59,0
2025-05-26,a5b4d340,7e672c4e,5615.92,0
2025-07-25,04c7c684,7054287f,638.55,0
2026-01-05,4d970366,f8aaa70c,2610.99,0
2026-01-15,7af6e017,c68b20ff,3225.67,0
2026-01-28,934b374f,f958d9c9,3050.74,0
2025-06-30,de9653ea,4b2a8005,570.82,0
2025-03-17,1a0236c9,7e672c4e,9927.98,0
2025-02-05,064f946b,f5ce78c5,1268.17,0
2025-09-25,3202cdc9,4b198f79,4167.36,0
2025-12-30,d98debb1,7054287f,3004.79,0
2025-03-04,e570d5ec,90778f7f,8133.2,0
2025-09-08,ec3c0039,7c08bd89,26568.69,0
2025-07-16,f06e4380,cd1a58c2,820.27,0
2025-02-09,dc479aa7,4b198f79,1557.89,0
2025-04-05,0c90a067,b7bba056,3601.45,0
2025-11-20,c063c078,759075c9,986.98,0
2025-08-25,a58e9073,90bca975,6517.09,0
2025-06-25,b6b4cc23,7e672c4e,6928.32,0
2025-07-06,06c1d292,b286cbc9,5215.81,0
2025-02-16,c17e7858,934b374f,3776.61,0
2025-09-28,6ef8f218,7c513d87,11727.7,0
2026-01-09,8c8b908c,eae42039,938.59,0
2025-07-02,0540b52b,4b198f79,3182.01,0
2025-03-10,8f849ff6,b7bba056,1423.96,0
2025-09-23,452625ce,1a104da9,7258.41,0
2025-07-16,c17e7858,af84fed5,476.59,0
2025-09-19,934b374f,fccc1ce3,2898.41,0
2025-10-07,7054287f,452625ce,4168.2,0
2025-06-10,eae42039,c85c5eef,1155.75,0
2025-09-21,3fb32d21,b450e1bc,1593.69,0
2025-05-17,079dbf1b,df167bb2,3027.16,0
2025-06-27,06c1d292,ccdbfa8a,7747.27,0
2025-12-11,a58e9073,473e05b1,1061.17,0
2025-04-11,745fca8f,0c90a067,1263.39,0
2026-01-13,7c1c765a,3bb581b2,9187.4,0
2025-05-06,9dcaaa36,fd5da9b0,2268.84,0
2025-04-19,9255b559,bf5adc06,1369.86,0
2025-03-22,1574bf86,19c1c77d,6177.6,0
2025-12-15,446a6dd1,f06e4380,1829.51,0
2025-02-14,f958d9c9,ca146ffa,8328.36,0
2025-12-17,f06e4380,c731c866,1534.99,0
2025-04-17,aad67503,69c2ef23,2541.23,0
2025-11-10,3fb32d21,36ae1a70,7669.23,0
2025-12-31,ca146ffa,4a5633f2,2377.34,0
2025-10-29,d7cd98ef,19629796,6349.0,0
2025-05-26,7e672c4e,d222aedd,2791.83,0
2025-11-15,c063c078,0b18c8cc,21626.87,0
2025-03-24,1649d136,ef3c7dc8,14310.93,0
2025-03-06,921a5572,c063c078,789.9,0
2025-02-02,41e887d1,a60fb8e9,5025.32,0
2025-02-09,0a0fbbea,b7bba056,1317.64,0
2025-06-30,eae42039,dd250182,3610.16,0
2025-06-07,1e20e68e,e9e12450,3191.9,0
2025-12-29,c702a41c,6b7399fb,1037.55,0
2025-07-15,7e672c4e,784b04b7,8591.12,0
2025-04-03,19c1c77d,06c1d292,3653.0,0
2025-11-06,acfdf14c,19629796,2242.43,0
2025-11-19,930f170b,2c63e5f2,1923.48,0
2025-04-20,9399db83,f3b8a245,3428.15,0
2026-02-01,5e56b3d2,df445c21,4482.45,0
2025-07-27,ec3c0039,37e798b4,2630.75,0
2025-10-23,079dbf1b,180a3e26,175.47,0
2025-09-26,7054287f,36ae1a70,3031.74,0
2025-10-22,0b77f6ce,784b04b7,705.23,0
2025-12-03,5d60391f,cd1a58c2,2417.64,0
2025-10-08,f8aaa70c,86c6817b,731.75,0
2025-09-26,0a0fbbea,91230fef,723.07,0
2026-02-02,23c681ed,93cfd370,10250.91,0
2025-12-22,930f170b,eaa96e01,2164.42,0
2025-04-25,064f946b,23b06a28,2004.88,0
2025-04-08,4a5633f2,784eb523,4829.62,0
2025-08-29,a5a383e5,ef3c7dc8,2057.83,0
2025-09-04,a5a383e5,28be2552,24435.84,0
2025-05-10,f8aaa70c,a60fb8e9,2268.74,0
2025-05-12,e478be96,70e1cdd4,4294.65,0
2026-01-31,930f170b,63533d50,7871.01,0
2025-12-23,28551d8a,e478be96,14798.09,0
2025-12-01,0663ce3c,4aaf8f05,1419.41,0
2025-07-07,e9e12450,877f60bc,1962.62,0
2025-03-25,3cd0be47,36821449,10663.61,0
2025-05-07,3cd0be47,7c08bd89,6701.34,0
2025-03-26,c702a41c,df167bb2,8735.72,0
2025-02-28,c85c5eef,dc479aa7,758.46,0
2025-08-08,af88f967,b286cbc9,14016.63,0
2025-06-29,47cb337d,d705436f,1392.13,0
2025-04-20,8a9e31de,04c7c684,3613.0,0
2025-11-30,7c1c765a,f958d9c9,2570.3,0
2025-05-17,34076340,fd5da9b0,1238.33,0
2026-02-01,c85c5eef,9bf6ac02,725.94,0
2025-06-27,63b0e66c,a311b562,521.21,0
2025-12-08,ab6c3582,90bca975,3357.72,0
2025-11-19,a13bb900,2c63e5f2,648.51,0
2025-11-13,34076340,37e798b4,959.28,0
2026-01-31,d222aedd,91230fef,2396.98,0
2025-08-06,1a0236c9,91230fef,212.98,0
2025-11-18,b86cda64,63533d50,6496.25,0
2025-11-28,d222aedd,86c6817b,267.77,0
2025-09-03,4cced7f6,7c513d87,2759.01,0
2025-07-15,a47e612a,0b77f6ce,3026.07,0
2025-10-29,4b198f79,eaf137ca,5105.44,0
2025-05-01,7054287f,70e1cdd4,2859.26,0
2026-01-01,b286cbc9,c2cdd5cc,22424.47,0
2025-05-22,1feed349,3cd0be47,3700.85,0
2026-01-09,22d09b39,9dcaaa36,8549.37,0
2026-01-04,eaf137ca,d98debb1,1445.97,0
2025-05-22,2c63e5f2,6ef8f218,3363.57,0
2025-04-27,7c513d87,acfdf14c,14010.61,0
2025-12-20,473e05b1,d7cd98ef,2350.32,0
2025-02-18,237318ee,f06e4380,3612.79,0
2025-06-10,f958d9c9,d88ef4f0,7949.41,0
2025-05-04,180a3e26,e570d5ec,1419.09,0
2025-03-23,f5ce78c5,0c90a067,343.24,0
2025-07-21,055c1a91,930f170b,3849.02,0
2025-12-11,d98debb1,cd1a58c2,8011.79,0
2025-04-23,9dcaaa36,41e887d1,771.67,0
2026-01-03,a5a383e5,bf5adc06,5826.78,0
2025-09-07,649012b2,3bb581b2,5866.22,0
2025-02-16,9255b559,a4ff4e19,306.89,0
2025-10-25,97ef592d,a0c1b691,1168.77,0
2025-09-25,446a6dd1,2af59473,2006.55,0
2025-09-20,3fb32d21,320eea14,2490.84,0
2025-12-04,ba2477db,a58e9073,1417.81,0
2025-12-20,d8ba3b7c,320eea14,1343.45,0
2025-10-04,a5a383e5,ea6913f9,15858.85,0
2025-07-12,d8be4990,320eea14,2676.97,0
2025-12-31,03f41f7e,7054287f,1487.66,0
2025-12-15,649012b2,4aaf8f05,2860.73,0
2025-12-19,1e20e68e,2815ab41,5100.48,0
2025-03-26,cd1a58c2,064f946b,3138.9,0
2025-02-15,180a3e26,41e887d1,2426.66,0
2025-12-07,2af59473,1120daea,1556.17,0
2025-11-06,7054287f,dc479aa7,1537.43,0
2025-11-16,16d6efad,b7bba056,1639.57,0
2025-05-05,51be347a,ed1d2e4f,4183.13,0
2025-10-20,7916f81f,3bb581b2,1103.03,0
2025-08-22,0b77f6ce,a13bb900,4417.24,0
2025-10-16,b6b4cc23,dd250182,12246.49,0
2025-12-04,0b3205ee,6bc15004,4128.66,0
2026-01-20,d222aedd,c68b20ff,2059.9,0
2025-10-09,759075c9,23b06a28,813.93,0
2025-06-07,19c1c77d,bf5adc06,14445.05,0
2025-03-23,784eb523,f958d9c9,925.17,0
2025-05-09,c85c5eef,180a3e26,6964.37,0
2025-10-09,36821449,62cf56d7,5644.96,0
2025-12-29,4a5633f2,930f170b,2352.49,0
2025-09-21,f6536a4d,19cd9183,2291.64,0
2025-03-15,8a9e31de,75ae48c7,475.46,0
2025-11-25,2af59473,af84fed5,4146.69,0
2025-06-30,8a9e31de,22d09b39,5540.98,0
2025-06-10,e9e12450,745fca8f,1003.17,0
2025-11-13,e9e12450,dc479aa7,2550.84,0
2025-04-09,649012b2,a5a383e5,3095.99,0
2026-01-17,2ad6e70c,03f41f7e,5348.51,0
2025-02-05,b6b4cc23,6847e7c8,2992.32,0
2025-09-24,8c8b908c,4b2a8005,586.21,0
2025-10-31,3cd0be47,b86cda64,1754.72,0
2025-09-17,084c1968,0c90a067,3731.72,0
2025-06-06,62cf56d7,e841d17a,6915.55,0
2026-01-27,e841d17a,1a1adade,1607.38,0
2025-02-09,8e2586b5,5d60391f,26572.97,0
2025-10-16,b96f3791,51be347a,448.33,0
2025-10-19,a58e9073,f06e4380,1696.46,0
2025-10-15,0b18c8cc,bf5adc06,2743.44,0
2025-12-17,452625ce,2ad6e70c,2438.77,0
2025-09-24,69c2ef23,eaa96e01,869.45,0
2025-08-09,85e7b9dd,e8e15988,4665.09,0
2025-04-18,930f170b,eaf137ca,4320.36,0
2025-10-06,0663ce3c,921a5572,3127.41,0
2025-04-14,7916f81f,440639f9,4154.07,0
2025-07-06,446a6dd1,1649d136,1951.25,0
2025-04-02,b286cbc9,3140cc7f,591.49,0
2025-09-19,dc479aa7,a47e612a,1455.87,0
2025-12-27,4b198f79,4aaf8f05,3487.9,0
2025-12-22,e478be96,63533d50,3507.8,0
2025-07-31,04c7c684,eaf137ca,3106.89,0
2025-10-24,9bf6ac02,b1a7066b,5160.08,0
2025-06-07,ac838dfb,5e56b3d2,1667.12,0
2025-10-26,ef3c7dc8,a58e9073,3061.56,0
2025-10-18,86c6817b,03f41f7e,5282.17,0
2025-07-02,649012b2,8e173cdd,2738.35,0
2025-02-14,6b7399fb,0540b52b,859.78,0
2026-01-20,989552d5,ec3c0039,1139.69,0
2025-02-21,d8be4990,af88f967,6842.12,0
2025-10-08,9bf6ac02,ccdbfa8a,11997.72,0
2025-08-16,064f946b,8ed9a9de,9655.5,0
2025-04-15,7054287f,452625ce,3759.93,0
2025-02-14,19629796,9bf6ac02,895.04,0
2025-05-09,eae42039,28551d8a,2962.08,0
2025-02-04,33629c40,e570d5ec,14217.87,0
2025-03-24,4b2a8005,ab6c3582,5533.02,0
2025-08-23,36821449,19629796,2422.42,0
2025-06-11,c731c866,19cd9183,5589.39,0
2026-01-22,7123af15,d8be4990,837.65,0
2025-04-23,759075c9,fd5da9b0,1486.72,0
2025-02-10,f5ce78c5,8c8b908c,1008.09,0
2025-09-24,d222aedd,b35cf6ad,4767.47,0
2025-12-18,9dcaaa36,fccc1ce3,6088.17,0
2025-09-10,97ef592d,7e672c4e,2555.94,0
2025-10-07,f06e4380,566a6512,1245.22,0
2025-02-14,3cd0be47,de9653ea,2922.66,0
2025-11-11,a60fb8e9,7af6e017,1832.47,0
2025-06-02,6b7399fb,649012b2,1344.57,0
2025-04-08,523b5dc6,055c1a91,4183.88,0
2025-03-30,f958d9c9,a5b4d340,1396.9,0
2025-09-14,e9e12450,af84fed5,622.44,0
2025-06-09,8e2586b5,320eea14,777.35,0
2025-11-23,dd250182,28551d8a,599.89,0
2025-09-10,a5a383e5,b35cf6ad,3818.11,0
2025-07-01,d1975028,8c8b908c,3464.78,0
2025-03-07,9bf6ac02,e8e15988,3296.18,0
2026-01-10,6cafd567,f3b8a245,5365.43,0
2025-07-02,934b374f,2ad6e70c,9817.86,0
2025-02-09,745fca8f,69f41f26,1648.69,0
2025-05-22,16d6efad,d222aedd,4475.97,0
2025-11-20,a311b562,75ae48c7,614.24,0
2025-08-27,8ae3987d,2af59473,11833.74,0
2025-06-07,8e173cdd,af84fed5,858.48,0
2025-02-06,055c1a91,a311b562,1465.45,0
2025-03-08,8e173cdd,a5b4d340,1639.74,0
2026-01-13,0c90a067,9bf6ac02,647.9,0
2025-03-11,ec3c0039,c17e7858,3079.66,0
2025-05-07,af88f967,7c513d87,3691.93,0
2025-02-28,8f849ff6,62cf56d7,2466.58,0
2025-05-07,0b18c8cc,cd1a58c2,638.9,0
2025-07-19,0c90a067,b7bba056,21663.55,0
2025-05-11,4b198f79,47cb337d,5162.78,0
2025-05-08,91230fef,ccdbfa8a,41532.11,0
2025-06-08,f958d9c9,3140cc7f,1332.6,0
2025-06-01,19cd9183,90778f7f,7768.89,0
2025-12-17,28551d8a,0a83047f,6498.16,0
2025-07-11,446a6dd1,d88ef4f0,2229.26,0
2025-02-14,c731c866,d705436f,12222.71,0
2025-12-12,03335e10,e570d5ec,1987.41,0
2025-08-14,4a5633f2,446a6dd1,2077.89,0
2025-04-18,269b3165,85e7b9dd,92.63,0
2025-05-02,877f60bc,4cced7f6,4487.4,0
2025-11-23,f958d9c9,6bc15004,791.94,0
2025-09-17,36821449,a58e9073,1718.62,0
2025-05-21,69f41f26,2815ab41,1068.25,0
2025-04-09,b450e1bc,19cd9183,2066.82,0
2026-01-22,ec3c0039,7c1c765a,4646.55,0
2026-01-08,1a1adade,eae42039,3014.36,0
2025-12-06,3202cdc9,1649d136,6061.07,0
2025-08-31,f6536a4d,055c1a91,10568.46,0
2025-10-16,d8be4990,4d970366,2061.53,0
2025-09-23,6b7399fb,1a104da9,1847.21,0
2025-09-29,a5b4d340,784eb523,7767.69,0
2026-01-30,784b04b7,1e20e68e,8408.91,0
2025-07-13,7c08bd89,ac838dfb,6251.59,0
2026-01-20,0b77f6ce,33629c40,1150.35,0
2025-08-29,473e05b1,3cd0be47,4548.97,0
2025-08-24,4b2a8005,86c6817b,3325.82,0
2025-04-23,8e2586b5,3140cc7f,8540.11,0
2026-01-22,930f170b,784eb523,1680.97,0
2025-10-29,4b2a8005,e8e15988,563.06,0
2025-12-11,93edc4cb,36821449,5944.59,0
2025-12-07,63b0e66c,9dcaaa36,230.82,0
2025-09-12,7916f81f,d1975028,1434.38,0
2025-03-14,f3b8a245,1e691822,1071.49,0
2025-05-20,62cf56d7,3140cc7f,1064.29,0
2025-05-15,fd5da9b0,19c1c77d,1409.47,0
2025-02-02,921a5572,41e887d1,10070.58,0
2025-06-30,1e691822,63533d50,6772.02,0
2025-10-04,a311b562,47cb337d,2317.56,0
2025-07-11,1a104da9,784eb523,9261.52,0
2025-12-20,446a6dd1,69f41f26,1030.4,0
2026-01-01,67f089bb,237318ee,899.39,0
2025-11-18,93cfd370,0a83047f,7069.86,0
2025-04-02,3140cc7f,ea6913f9,100000.0,1
2025-08-26,3cd0be47,1a1adade,5322.21,0
2025-09-27,63533d50,a58e9073,1881.33,0
2025-05-29,4d970366,1a1adade,957.7,0
2025-08-25,16d6efad,3fb32d21,12832.44,0
2025-05-06,df167bb2,82b5e35a,533.73,0
2025-02-18,7c3ae06d,dcad0189,1638.56,0
2025-07-13,784b04b7,d8ba3b7c,3746.5,0
2025-03-13,c702a41c,2ad6e70c,18072.83,0
2025-04-20,a4ff4e19,877f60bc,4372.54,0
2025-06-02,d98debb1,a13bb900,4818.92,0
2025-07-06,b286cbc9,1574bf86,1686.85,0
2026-01-22,0c90a067,a5a383e5,5263.12,0
2025-02-13,eaa96e01,dc479aa7,3312.01,0
2026-01-11,5d60391f,f8aaa70c,608.83,0
2025-05-01,93cfd370,555428a4,6587.54,0
2025-06-05,6847e7c8,b8440459,7866.7,0
2025-02-07,9bf6ac02,055c1a91,6656.61,0
2025-06-04,c702a41c,f8aaa70c,3081.98,0
2025-07-05,473e05b1,7c3ae06d,1145.76,0
2025-12-05,1a104da9,989552d5,296.14,0
2025-08-20,1e20e68e,b86cda64,3487.89,0
2026-01-16,72fbb04b,af88f967,8795.03,0
2025-04-01,f79d4c30,23c681ed,8066.96,0
2025-08-10,649012b2,acfdf14c,6741.74,0
2025-10-22,745fca8f,af88f967,2767.75,0
2026-01-22,9255b559,36821449,8843.73,0
2025-06-13,e9e12450,eae42039,7511.28,0
2025-12-18,bb3235db,7c513d87,1953.48,0
2025-10-31,a4ff4e19,cd1a58c2,5864.06,0
2026-01-09,f79d4c30,e570d5ec,1744.18,0
2025-09-27,921a5572,ac838dfb,5115.47,0
2025-02-06,af88f967,8e173cdd,813.12,0
2025-11-26,e9e12450,df167bb2,878.12,0
2025-12-25,28551d8a,eae42039,8588.74,0
2025-06-25,452625ce,af88f967,7612.6,0
2025-10-22,ab6c3582,0b77f6ce,5617.33,0
2025-03-04,269b3165,7123af15,3255.07,0
2025-03-08,784eb523,36ae1a70,272.8,0
2025-09-25,9255b559,f3b8a245,2765.91,0
2026-02-01,ca146ffa,97ef592d,4694.67,0
2025-11-19,555428a4,d7cd98ef,1746.32,0
2025-07-24,9dcaaa36,36ae1a70,1461.92,0
2026-01-19,0a0fbbea,2af59473,12637.46,0
2025-08-26,237318ee,180a3e26,2806.55,0
2025-02-14,3cd0be47,df445c21,4697.54,0
2025-10-20,16d6efad,0b18c8cc,6464.83,0
2025-04-02,df167bb2,e570d5ec,1095.06,0
2025-12-26,ec3c0039,566a6512,3616.3,0
2025-07-14,b7bba056,19cd9183,11155.02,0
2025-07-05,0a0fbbea,c17e7858,18383.76,0
2025-10-06,e9e12450,440639f9,3102.42,0
2025-08-25,a5a383e5,4d970366,2349.73,0
2025-08-22,d8be4990,c68b20ff,3901.14,0
2025-08-14,877f60bc,d8be4990,3803.35,0
2025-06-16,93edc4cb,eae42039,11929.36,0
2026-01-12,269b3165,7c1c765a,1100.6,0
2025-05-31,2c63e5f2,a311b562,2253.25,0
2025-02-24,c2cdd5cc,6847e7c8,975.41,0
2025-03-22,bf5adc06,ac838dfb,1083.45,0
2025-12-18,ac838dfb,69c2ef23,4344.1,0
2026-01-19,0663ce3c,b1a7066b,6699.97,0
2025-09-11,0b18c8cc,41e887d1,1557.14,0
2025-04-10,7e672c4e,ca146ffa,6451.67,0
2025-08-31,a5a383e5,2815ab41,9059.59,0
2025-05-25,ec3c0039,19c1c77d,20634.22,0
2025-11-23,4b2a8005,7c513d87,3196.29,0
2026-01-01,0c90a067,7c08bd89,1572.21,0
2025-06-20,4a5633f2,63533d50,1093.93,0
2025-12-30,eae42039,4b2a8005,990.5,0
2025-05-25,f3b8a245,877f60bc,10402.28,0
2025-06-08,67f089bb,ec3c0039,655.18,0
2025-05-18,62cf56d7,555428a4,10074.36,0
2025-06-16,ea6913f9,7c513d87,1250.83,0
2025-09-26,b86cda64,28be2552,1502.36,0
2025-09-13,473e05b1,aad67503,2561.75,0
2025-07-09,930f170b,9399db83,1474.9,0
2025-02-03,7e672c4e,fd5da9b0,7570.24,0
2025-07-10,1a104da9,33629c40,18276.0,0
2025-09-17,b7bba056,de9653ea,1544.67,0
2025-06-24,69c2ef23,237318ee,1934.81,0
2025-10-13,37e798b4,d7cd98ef,2531.78,0
2025-09-01,1a104da9,d98debb1,5120.75,0
2025-12-01,237318ee,446a6dd1,2556.81,0
2025-06-22,9dcaaa36,f79d4c30,11935.32,0
2025-12-07,c702a41c,7054287f,9382.71,0
2025-02-19,de9653ea,784b04b7,911.0,0
2025-03-21,c702a41c,df445c21,5018.91,0
2025-05-10,e841d17a,4b2a8005,13634.24,0
2025-09-04,90778f7f,3bb581b2,1817.5,0
2025-04-13,dcad0189,180a3e26,2221.05,0
2025-11-08,0b18c8cc,921a5572,1758.05,0
2025-08-26,fd5da9b0,8f849ff6,1795.29,0
2025-06-12,7c3ae06d,93edc4cb,562.03,0
2025-05-14,2ad6e70c,eaf137ca,789.73,0
2025-11-18,b5cb135b,4a5633f2,3221.09,0
2025-05-15,c2cdd5cc,0c90a067,13542.63,0
2025-03-26,fccc1ce3,989552d5,1614.27,0
2025-12-18,934b374f,784eb523,1567.51,0
2025-10-11,a47e612a,d7cd98ef,16342.45,0
2025-09-05,1feed349,a5b4d340,984.11,0
2025-05-02,63533d50,1a104da9,566.09,0
2026-01-16,d8ba3b7c,62cf56d7,1301.78,0
2025-07-12,2815ab41,c17e7858,1536.43,0
2025-05-02,8f849ff6,6ef8f218,519.33,0
2025-06-20,4b2a8005,b450e1bc,2622.7,0
2025-07-03,3fb32d21,4d970366,7695.93,0
2025-05-24,51be347a,8a9e31de,823.9,0
2026-01-27,23c681ed,0b3205ee,3253.8,0
2025-05-25,91230fef,0b18c8cc,4429.03,0
2025-12-03,cd1a58c2,df167bb2,2742.47,0
2025-05-04,ea6913f9,7c513d87,3589.23,0
2025-03-29,a311b562,7123af15,3631.23,0
2025-07-23,d8ba3b7c,ed1d2e4f,1322.49,0
2025-02-03,1e691822,c731c866,13340.8,0
2025-04-23,7e672c4e,47cb337d,10381.25,0
2025-02-22,473e05b1,bb3235db,9797.78,0
2025-05-17,bb3235db,a58e9073,8214.66,0
2025-12-17,ea6913f9,3cd0be47,617.09,0
2025-07-08,0663ce3c,3bb581b2,7525.57,0
2025-10-22,877f60bc,3fb32d21,5742.22,0
2025-03-16,4b2a8005,2c63e5f2,641.29,0
2025-06-08,a13bb900,e570d5ec,2404.48,0
2026-01-14,eaf137ca,b8440459,3931.57,0
2026-01-07,c85c5eef,a2bb0f08,15745.61,0
2025-04-28,d705436f,70e1cdd4,6153.18,0
2025-03-11,4d970366,6847e7c8,1255.68,0
2025-11-06,ba2477db,dc479aa7,16242.53,0
2025-06-07,b86cda64,3140cc7f,3114.36,0
2025-08-10,f958d9c9,eaa96e01,2308.05,0
2025-06-05,7c08bd89,19629796,2149.27,0
2026-02-01,555428a4,93edc4cb,587.83,0
2025-11-11,62cf56d7,ec3c0039,2671.06,0
2026-01-04,1e691822,dc479aa7,4902.42,0
2025-05-13,2c63e5f2,555428a4,2027.62,0
2025-07-24,566a6512,df445c21,4538.96,0
2025-03-09,0b77f6ce,0c90a067,1255.9,0
2025-10-10,d8be4990,0b18c8cc,2589.12,0
2025-05-25,784eb523,ac838dfb,4090.98,0
2025-06-29,97ef592d,47cb337d,3603.5,0
2025-02-08,f3b8a245,d1975028,598.56,0
2025-03-08,93edc4cb,745fca8f,1921.75,0
2025-02-15,d88ef4f0,c68b20ff,15953.97,0
2025-03-03,a58e9073,6847e7c8,1821.75,0
2025-09-14,ea6913f9,2af59473,3028.45,0
2025-08-29,921a5572,9255b559,2733.24,0
2025-09-01,e570d5ec,72fbb04b,14303.22,0
2025-04-26,dc479aa7,4a5633f2,10833.17,0
2025-12-10,3fb32d21,0663ce3c,6684.4,0
2025-07-02,c2cdd5cc,a5a383e5,1126.37,0
2026-01-28,51be347a,ba2477db,4269.21,0
2025-12-27,d98debb1,055c1a91,5260.29,0
2025-05-30,0540b52b,1e20e68e,1482.37,0
2025-08-06,37e798b4,b286cbc9,1248.23,0
2025-12-30,7c1c765a,4a5633f2,16399.63,0
2025-06-25,0540b52b,f79d4c30,2206.57,0
2026-01-07,69f41f26,a4ff4e19,14987.58,0
2025-09-13,fd5da9b0,82b5e35a,8079.57,0
2025-03-28,f958d9c9,b1a7066b,4482.23,0
2025-12-09,4b2a8005,cd1a58c2,4686.92,0
2025-03-11,7916f81f,dc479aa7,734.79,0
2025-03-25,ac838dfb,ea6913f9,3665.7,0
2025-03-25,c731c866,19c1c77d,12295.89,0
2025-11-08,a4ff4e19,d7cd98ef,5891.93,0
2025-07-23,72a4371d,93cfd370,3478.43,0
2025-12-17,b8440459,7e672c4e,16513.56,0
2025-11-26,8ae3987d,9255b559,2477.39,0
2025-11-06,34076340,c2cdd5cc,1604.3,0
2025-03-12,a2bb0f08,b8440459,3476.68,0
2025-02-27,c702a41c,d88ef4f0,6415.47,0
2025-09-21,acfdf14c,1feed349,534.97,0
2025-08-09,6b7399fb,69f41f26,3963.44,0
2025-03-27,a13bb900,a5b4d340,6703.23,0
2025-05-17,a60fb8e9,d1975028,2276.42,0
2025-02-24,320eea14,6ef8f218,9017.88,0
2025-10-22,97ef592d,e841d17a,5660.04,0
2025-11-19,51be347a,47cb337d,25371.53,0
2025-11-11,b286cbc9,934b374f,1407.26,0
2025-06-04,1e20e68e,90bca975,6841.14,0
2025-06-11,a47e612a,b96f3791,1077.8,0
2025-10-16,8e173cdd,d705436f,592.67,0
2025-05-24,03335e10,bb3235db,389.35,0
2026-01-26,d222aedd,03f41f7e,5106.78,0
2026-01-26,06c1d292,989552d5,3584.05,0
2025-11-17,8c8b908c,e8e15988,1846.32,0
2025-10-15,dcad0189,d222aedd,505.98,0
2025-12-03,8ae3987d,2c63e5f2,1494.6,0
2025-02-12,0b77f6ce,a5b4d340,2993.18,0
2025-12-31,69f41f26,9bf6ac02,6589.08,0
2025-08-05,19c1c77d,a60fb8e9,2932.07,0
2025-09-22,22d09b39,86c6817b,3835.52,0
2025-02-18,555428a4,1649d136,2046.46,0
2025-08-20,b3a21754,d1975028,17140.93,0
2026-01-27,5e56b3d2,f06e4380,1076.8,0
2025-09-29,8e2586b5,0a83047f,1481.43,0
2025-04-26,064f946b,4d970366,1821.91,0
2025-08-16,8c8b908c,c063c078,5129.2,0
2025-08-31,0a83047f,d98debb1,1054.84,0
2025-05-30,180a3e26,aad67503,3414.27,0
2025-08-26,d98debb1,2815ab41,3515.41,0
2025-12-18,3fb32d21,b7bba056,1488.68,0
2025-06-05,23c681ed,19cd9183,4146.33,0
2025-08-07,d82bf62b,9bf6ac02,1088.1,0
2025-10-16,784b04b7,fd5da9b0,975.48,0
2025-04-30,b5cb135b,51be347a,3293.17,0
2025-03-01,47cb337d,b3a21754,566.93,0
2025-06-18,6847e7c8,dd250182,349.04,0
2025-02-21,19c1c77d,ea6913f9,5078.82,0
2025-05-04,0c90a067,34076340,8509.77,0
2025-08-11,921a5572,930f170b,1869.07,0
2025-05-06,079dbf1b,ea6913f9,1528.33,0
2025-06-23,63b0e66c,e841d17a,8148.06,0
2025-10-07,064f946b,fccc1ce3,948.1,0
2025-06-27,6b7399fb,a0c1b691,762.52,0
2025-11-26,19629796,7c1c765a,6048.93,0
2025-08-28,523b5dc6,19629796,3008.02,0
2025-03-29,04c7c684,9399db83,8646.21,0
2025-06-16,6847e7c8,03f41f7e,350.63,0
2025-12-16,e570d5ec,3bb581b2,734.6,0
2025-12-09,63533d50,1120daea,3023.99,0
2025-02-19,bf5adc06,9399db83,4526.36,0
2025-04-17,930f170b,8e2586b5,6953.48,0
2026-01-02,9255b559,28be2552,3550.41,0
2026-01-26,a58e9073,f8aaa70c,3514.51,0
2026-01-13,ac838dfb,90778f7f,2019.49,0
2025-09-20,7af6e017,f5ce78c5,14631.1,0
2025-08-26,f8aaa70c,8c8b908c,989.28,0
2025-11-01,69f41f26,d1975028,4268.51,0
2025-05-25,7af6e017,9dcaaa36,1110.08,0
